structure,n,rep,ns_per_query,checksum
rs18_e16,256,0,21.1197,16991856103990101971
spline32,256,0,25.1587,16991856103990101971
splus16,256,0,12.7426,16991856103990101971
clusterjump,256,0,14.6164,16991856103990101971
btree8_bl,256,0,22.4091,16991856103990101971
splus8,256,0,15.8508,16991856103990101971
sorted_array,256,0,13.0402,16991856103990101971
pgm16,256,0,29.3549,16991856103990101971
splus8,256,1,15.8890,16991856103990101971
btree8_bl,256,1,22.3480,16991856103990101971
spline32,256,1,24.5239,16991856103990101971
splus16,256,1,12.7396,16991856103990101971
rs18_e16,256,1,21.1273,16991856103990101971
sorted_array,256,1,13.0356,16991856103990101971
pgm16,256,1,29.2130,16991856103990101971
clusterjump,256,1,14.6744,16991856103990101971
splus8,256,2,15.8218,16991856103990101971
spline32,256,2,24.5010,16991856103990101971
rs18_e16,256,2,22.5967,16991856103990101971
btree8_bl,256,2,22.3495,16991856103990101971
splus16,256,2,12.7396,16991856103990101971
clusterjump,256,2,14.6805,16991856103990101971
pgm16,256,2,29.3289,16991856103990101971
sorted_array,256,2,13.0432,16991856103990101971
splus8,256,3,15.8539,16991856103990101971
clusterjump,256,3,14.6561,16991856103990101971
spline32,256,3,24.5041,16991856103990101971
sorted_array,256,3,13.0722,16991856103990101971
rs18_e16,256,3,21.0312,16991856103990101971
btree8_bl,256,3,22.3450,16991856103990101971
pgm16,256,3,29.2679,16991856103990101971
splus16,256,3,12.8006,16991856103990101971
splus16,256,4,12.7380,16991856103990101971
pgm16,256,4,29.2206,16991856103990101971
clusterjump,256,4,14.6805,16991856103990101971
rs18_e16,256,4,21.1075,16991856103990101971
splus8,256,4,15.8401,16991856103990101971
spline32,256,4,24.5148,16991856103990101971
btree8_bl,256,4,22.3663,16991856103990101971
sorted_array,256,4,13.0447,16991856103990101971
btree8_bl,256,5,22.3618,16991856103990101971
sorted_array,256,5,13.0219,16991856103990101971
rs18_e16,256,5,21.1807,16991856103990101971
clusterjump,256,5,14.5676,16991856103990101971
spline32,256,5,24.5056,16991856103990101971
splus8,256,5,15.8691,16991856103990101971
splus16,256,5,12.7609,16991856103990101971
pgm16,256,5,29.2969,16991856103990101971
spline32,256,6,24.5178,16991856103990101971
btree8_bl,256,6,22.3480,16991856103990101971
splus16,256,6,12.7930,16991856103990101971
splus8,256,6,15.8356,16991856103990101971
rs18_e16,256,6,21.0770,16991856103990101971
clusterjump,256,6,14.6255,16991856103990101971
pgm16,256,6,29.2694,16991856103990101971
sorted_array,256,6,13.0737,16991856103990101971
btree8_bl,256,7,22.2733,16991856103990101971
clusterjump,256,7,14.6652,16991856103990101971
splus16,256,7,12.7823,16991856103990101971
sorted_array,256,7,13.0386,16991856103990101971
pgm16,256,7,29.3121,16991856103990101971
splus8,256,7,15.8722,16991856103990101971
spline32,256,7,24.4659,16991856103990101971
rs18_e16,256,7,21.0648,16991856103990101971
btree8_bl,256,8,22.4014,16991856103990101971
clusterjump,256,8,14.6454,16991856103990101971
splus8,256,8,15.8142,16991856103990101971
spline32,256,8,24.5102,16991856103990101971
pgm16,256,8,29.2984,16991856103990101971
sorted_array,256,8,13.0341,16991856103990101971
splus16,256,8,12.8159,16991856103990101971
rs18_e16,256,8,21.0617,16991856103990101971
splus16,256,9,12.7411,16991856103990101971
