structure,n,rep,ns_per_query,checksum
sorted_array,256,0,4.3396,7120646643085522400
spline32,256,0,10.7437,7120646643085522400
splus16,256,0,2.8610,7120646643085522400
clusterjump,256,0,3.0884,7120646643085522400
btree8_bl,256,0,12.6160,7120646643085522400
splus8,256,0,3.0029,7120646643085522400
btree8_bl,256,1,12.1613,7120646643085522400
splus8,256,1,2.8320,7120646643085522400
clusterjump,256,1,2.9160,7120646643085522400
spline32,256,1,10.7605,7120646643085522400
splus16,256,1,2.8244,7120646643085522400
sorted_array,256,1,4.2831,7120646643085522400
splus8,256,2,2.8366,7120646643085522400
spline32,256,2,10.9177,7120646643085522400
splus16,256,2,2.7634,7120646643085522400
btree8_bl,256,2,12.1170,7120646643085522400
clusterjump,256,2,3.0319,7120646643085522400
sorted_array,256,2,4.3274,7120646643085522400
splus8,256,3,2.8748,7120646643085522400
splus16,256,3,2.8519,7120646643085522400
spline32,256,3,11.1389,7120646643085522400
btree8_bl,256,3,12.2971,7120646643085522400
sorted_array,256,3,4.4159,7120646643085522400
clusterjump,256,3,3.0457,7120646643085522400
splus8,256,4,2.9083,7120646643085522400
clusterjump,256,4,3.0670,7120646643085522400
splus16,256,4,2.8946,7120646643085522400
sorted_array,256,4,4.4037,7120646643085522400
spline32,256,4,11.3205,7120646643085522400
btree8_bl,256,4,11.9980,7120646643085522400
sorted_array,256,5,4.4052,7120646643085522400
spline32,256,5,11.4304,7120646643085522400
splus16,256,5,2.8488,7120646643085522400
splus8,256,5,2.9053,7120646643085522400
clusterjump,256,5,3.0319,7120646643085522400
btree8_bl,256,5,12.3749,7120646643085522400
splus16,256,6,2.8503,7120646643085522400
splus8,256,6,2.8885,7120646643085522400
sorted_array,256,6,4.4205,7120646643085522400
clusterjump,256,6,2.9633,7120646643085522400
btree8_bl,256,6,12.1750,7120646643085522400
spline32,256,6,11.4334,7120646643085522400
spline32,256,7,11.2854,7120646643085522400
splus8,256,7,3.0716,7120646643085522400
sorted_array,256,7,4.4052,7120646643085522400
clusterjump,256,7,3.0029,7120646643085522400
splus16,256,7,2.8534,7120646643085522400
btree8_bl,256,7,12.2437,7120646643085522400
splus16,256,8,2.8900,7120646643085522400
spline32,256,8,11.4380,7120646643085522400
splus8,256,8,2.9663,7120646643085522400
btree8_bl,256,8,12.1918,7120646643085522400
sorted_array,256,8,5.1315,7120646643085522400
clusterjump,256,8,3.2852,7120646643085522400
clusterjump,256,9,3.1448,7120646643085522400
splus16,256,9,2.9083,7120646643085522400
spline32,256,9,11.3983,7120646643085522400
btree8_bl,256,9,11.9293,7120646643085522400
sorted_array,256,9,4.3274,7120646643085522400
splus8,256,9,2.8137,7120646643085522400
splus8,256,10,2.8076,7120646643085522400
spline32,256,10,11.0443,7120646643085522400
splus16,256,10,2.7725,7120646643085522400
btree8_bl,256,10,12.0422,7120646643085522400
sorted_array,256,10,4.3198,7120646643085522400
clusterjump,256,10,2.9388,7120646643085522400
splus8,256,11,2.8641,7120646643085522400
spline32,256,11,11.4807,7120646643085522400
sorted_array,256,11,4.4037,7120646643085522400
splus16,256,11,2.8778,7120646643085522400
clusterjump,256,11,2.9037,7120646643085522400
btree8_bl,256,11,12.1933,7120646643085522400
splus8,256,12,2.9007,7120646643085522400
spline32,256,12,11.4334,7120646643085522400
splus16,256,12,2.8503,7120646643085522400
btree8_bl,256,12,12.1033,7120646643085522400
sorted_array,256,12,4.3472,7120646643085522400
clusterjump,256,12,2.9175,7120646643085522400
clusterjump,256,13,2.9068,7120646643085522400
splus16,256,13,2.7786,7120646643085522400
splus8,256,13,2.8839,7120646643085522400
btree8_bl,256,13,12.1338,7120646643085522400
sorted_array,256,13,4.4220,7120646643085522400
spline32,256,13,11.4349,7120646643085522400
clusterjump,256,14,2.9327,7120646643085522400
splus16,256,14,2.8549,7120646643085522400
spline32,256,14,11.4624,7120646643085522400
btree8_bl,256,14,12.1231,7120646643085522400
splus8,256,14,2.8717,7120646643085522400
sorted_array,256,14,4.3732,7120646643085522400
splus8,512,0,3.0289,5792003123987420000
sorted_array,512,0,5.0903,5792003123987420000
clusterjump,512,0,4.3442,5792003123987420000
spline32,512,0,11.1786,5792003123987420000
splus16,512,0,4.8431,5792003123987420000
btree8_bl,512,0,9.3109,5792003123987420000
clusterjump,512,1,4.2160,5792003123987420000
spline32,512,1,11.2259,5792003123987420000
sorted_array,512,1,5.1636,5792003123987420000
