structure,n,rep,ns_per_query,checksum
sorted_array,256,0,4.3365,1889522388
spline32,256,0,11.2991,1889522388
splus16,256,0,2.7802,1889522388
clusterjump,256,0,6.1356,1889522388
btree8_bl,256,0,12.4634,1889522388
splus8,256,0,2.9678,1889522388
btree8_bl,256,1,12.2910,1889522388
splus8,256,1,2.9602,1889522388
clusterjump,256,1,6.0760,1889522388
spline32,256,1,10.9802,1889522388
splus16,256,1,2.8381,1889522388
sorted_array,256,1,4.3793,1889522388
splus8,256,2,2.8183,1889522388
spline32,256,2,11.1954,1889522388
splus16,256,2,2.8061,1889522388
btree8_bl,256,2,12.2009,1889522388
clusterjump,256,2,5.9814,1889522388
sorted_array,256,2,4.3182,1889522388
splus8,256,3,2.8183,1889522388
splus16,256,3,2.7969,1889522388
spline32,256,3,10.7269,1889522388
btree8_bl,256,3,12.4298,1889522388
sorted_array,256,3,4.3167,1889522388
clusterjump,256,3,5.9784,1889522388
splus8,256,4,2.8549,1889522388
clusterjump,256,4,5.9891,1889522388
splus16,256,4,2.7664,1889522388
sorted_array,256,4,4.3198,1889522388
spline32,256,4,10.9146,1889522388
btree8_bl,256,4,11.9720,1889522388
sorted_array,256,5,4.3167,1889522388
spline32,256,5,11.0764,1889522388
splus16,256,5,2.8290,1889522388
splus8,256,5,2.8229,1889522388
clusterjump,256,5,5.9647,1889522388
btree8_bl,256,5,11.9370,1889522388
splus16,256,6,2.8168,1889522388
splus8,256,6,2.9755,1889522388
sorted_array,256,6,4.3289,1889522388
clusterjump,256,6,6.0074,1889522388
btree8_bl,256,6,11.9003,1889522388
spline32,256,6,11.2396,1889522388
spline32,256,7,11.2900,1889522388
splus8,256,7,2.9633,1889522388
sorted_array,256,7,4.3259,1889522388
clusterjump,256,7,5.9875,1889522388
splus16,256,7,2.8214,1889522388
btree8_bl,256,7,11.9736,1889522388
splus16,256,8,3.7918,1889522388
spline32,256,8,11.4059,1889522388
splus8,256,8,2.8473,1889522388
btree8_bl,256,8,11.8668,1889522388
sorted_array,256,8,4.3472,1889522388
