structure,n,rep,ns_per_query,checksum
splus8,256,0,7.7209,31522413981
splus16,256,0,3.1052,31522413981
pgm16,256,0,16.9769,31522413981
rs18_e16,256,0,192.8146,31522413981
clusterjump,256,0,47.4121,31522413981
rs18_e16,256,1,78.3142,31522413981
pgm16,256,1,33.1238,31522413981
clusterjump,256,1,29.8584,31522413981
splus16,256,1,36.5982,31522413981
splus8,256,1,27.9495,31522413981
splus8,256,2,6.7581,31522413981
clusterjump,256,2,25.0504,31522413981
rs18_e16,256,2,45.6833,31522413981
pgm16,256,2,18.5806,31522413981
splus16,256,2,17.8162,31522413981
clusterjump,256,3,93.4982,31522413981
splus16,256,3,3.0945,31522413981
splus8,256,3,26.2161,31522413981
pgm16,256,3,7.4326,31522413981
rs18_e16,256,3,17.4423,31522413981
rs18_e16,256,4,17.9901,31522413981
splus16,256,4,8.9828,31522413981
pgm16,256,4,60.5072,31522413981
clusterjump,256,4,11.6074,31522413981
splus8,256,4,3.1250,31522413981
pgm16,256,5,6.5659,31522413981
splus16,256,5,3.2150,31522413981
rs18_e16,256,5,11.6104,31522413981
clusterjump,256,5,6.0760,31522413981
splus8,256,5,3.0212,31522413981
pgm16,256,6,39.0991,31522413981
clusterjump,256,6,5.8975,31522413981
rs18_e16,256,6,9.8709,31522413981
splus16,256,6,2.9297,31522413981
splus8,256,6,3.1174,31522413981
rs18_e16,256,7,6.5842,31522413981
clusterjump,256,7,5.9525,31522413981
pgm16,256,7,6.4087,31522413981
splus8,256,7,2.9343,31522413981
splus16,256,7,2.9190,31522413981
rs18_e16,256,8,6.4545,31522413981
splus8,256,8,39.1571,31522413981
splus16,256,8,5.6793,31522413981
pgm16,256,8,9.0866,31522413981
clusterjump,256,8,5.8487,31522413981
pgm16,256,9,6.1737,31522413981
splus8,256,9,3.1204,31522413981
rs18_e16,256,9,11.0565,31522413981
clusterjump,256,9,5.9723,31522413981
splus16,256,9,3.1021,31522413981
pgm16,256,10,49.2447,31522413981
rs18_e16,256,10,10.0113,31522413981
splus16,256,10,2.8763,31522413981
clusterjump,256,10,5.7388,31522413981
splus8,256,10,3.0289,31522413981
splus8,256,11,2.9190,31522413981
rs18_e16,256,11,6.4194,31522413981
splus16,256,11,2.8854,31522413981
pgm16,256,11,6.0623,31522413981
clusterjump,256,11,5.6915,31522413981
clusterjump,256,12,30.5313,31522413981
pgm16,256,12,6.8802,31522413981
rs18_e16,256,12,10.4568,31522413981
splus8,256,12,3.0701,31522413981
splus16,256,12,3.0075,31522413981
rs18_e16,256,13,6.7459,31522413981
splus8,256,13,3.0594,31522413981
splus16,256,13,2.9694,31522413981
clusterjump,256,13,5.8685,31522413981
pgm16,256,13,6.4667,31522413981
splus8,256,14,2.9907,31522413981
pgm16,256,14,6.4453,31522413981
rs18_e16,256,14,14.3936,31522413981
clusterjump,256,14,6.5643,31522413981
splus16,256,14,3.0991,31522413981
clusterjump,512,0,5.9021,79996388620
splus16,512,0,4.8569,79996388620
pgm16,512,0,11.5341,79996388620
splus8,512,0,2.8824,79996388620
rs18_e16,512,0,39.9704,79996388620
clusterjump,512,1,5.7938,79996388620
pgm16,512,1,11.8179,79996388620
splus16,512,1,4.8050,79996388620
rs18_e16,512,1,7.2433,79996388620
splus8,512,1,3.0685,79996388620
clusterjump,512,2,5.6915,79996388620
splus8,512,2,3.0502,79996388620
rs18_e16,512,2,6.4285,79996388620
splus16,512,2,4.7821,79996388620
pgm16,512,2,49.5438,79996388620
clusterjump,512,3,5.9616,79996388620
pgm16,512,3,12.3062,79996388620
rs18_e16,512,3,9.4223,79996388620
splus16,512,3,4.8386,79996388620
splus8,512,3,3.0441,79996388620
splus16,512,4,4.9179,79996388620
splus8,512,4,2.8778,79996388620
pgm16,512,4,11.5799,79996388620
clusterjump,512,4,5.7831,79996388620
rs18_e16,512,4,6.6376,79996388620
pgm16,512,5,11.7035,79996388620
rs18_e16,512,5,6.3293,79996388620
splus16,512,5,4.9469,79996388620
clusterjump,512,5,5.4352,79996388620
splus8,512,5,2.8824,79996388620
pgm16,512,6,11.4532,79996388620
splus16,512,6,4.8996,79996388620
rs18_e16,512,6,6.2958,79996388620
splus8,512,6,2.9434,79996388620
clusterjump,512,6,5.5099,79996388620
splus16,512,7,4.9515,79996388620
splus8,512,7,2.9099,79996388620
clusterjump,512,7,32.4341,79996388620
pgm16,512,7,11.7767,79996388620
rs18_e16,512,7,18.2892,79996388620
splus8,512,8,92.5690,79996388620
clusterjump,512,8,5.8289,79996388620
pgm16,512,8,14.4684,79996388620
rs18_e16,512,8,61.5707,79996388620
splus16,512,8,5.0110,79996388620
rs18_e16,512,9,6.7535,79996388620
splus8,512,9,3.0945,79996388620
splus16,512,9,4.9759,79996388620
clusterjump,512,9,5.6473,79996388620
pgm16,512,9,11.5295,79996388620
rs18_e16,512,10,42.4133,79996388620
pgm16,512,10,11.8286,79996388620
splus8,512,10,2.8870,79996388620
clusterjump,512,10,5.5923,79996388620
splus16,512,10,4.8264,79996388620
rs18_e16,512,11,6.8268,79996388620
splus16,512,11,4.9377,79996388620
splus8,512,11,2.8763,79996388620
pgm16,512,11,11.4380,79996388620
clusterjump,512,11,5.3802,79996388620
rs18_e16,512,12,6.4529,79996388620
splus8,512,12,2.9434,79996388620
pgm16,512,12,11.8912,79996388620
splus16,512,12,4.9316,79996388620
clusterjump,512,12,5.4733,79996388620
rs18_e16,512,13,6.3934,79996388620
clusterjump,512,13,5.4337,79996388620
splus16,512,13,4.9301,79996388620
splus8,512,13,2.8793,79996388620
pgm16,512,13,11.4548,79996388620
clusterjump,512,14,5.5084,79996388620
splus8,512,14,2.9648,79996388620
pgm16,512,14,11.5341,79996388620
splus16,512,14,4.7867,79996388620
rs18_e16,512,14,35.3317,79996388620
pgm16,1024,0,5.6763,129076008131
splus8,1024,0,4.1992,129076008131
splus16,1024,0,4.8492,129076008131
rs18_e16,1024,0,44.6167,129076008131
