structure,n,rep,ns_per_query,checksum
splus8,256,0,3.8773,36794582855
splus16,256,0,3.7506,36794582855
pgm16,256,0,7.8354,36794582855
rs18_e16,256,0,8.1680,36794582855
clusterjump,256,0,6.9611,36794582855
rs18_e16,256,1,6.3095,36794582855
pgm16,256,1,6.0944,36794582855
clusterjump,256,1,5.5222,36794582855
splus16,256,1,2.8824,36794582855
splus8,256,1,2.8778,36794582855
splus8,256,2,2.8732,36794582855
clusterjump,256,2,5.5405,36794582855
rs18_e16,256,2,6.3477,36794582855
pgm16,256,2,6.0425,36794582855
splus16,256,2,2.8824,36794582855
clusterjump,256,3,5.3635,36794582855
splus16,256,3,2.8168,36794582855
splus8,256,3,2.8931,36794582855
pgm16,256,3,6.0486,36794582855
rs18_e16,256,3,6.3217,36794582855
rs18_e16,256,4,6.3156,36794582855
splus16,256,4,2.9022,36794582855
pgm16,256,4,6.0242,36794582855
clusterjump,256,4,5.5847,36794582855
splus8,256,4,2.8961,36794582855
pgm16,256,5,6.0211,36794582855
splus16,256,5,2.8732,36794582855
rs18_e16,256,5,6.3293,36794582855
clusterjump,256,5,5.5313,36794582855
splus8,256,5,2.9449,36794582855
pgm16,256,6,5.9891,36794582855
clusterjump,256,6,5.4428,36794582855
rs18_e16,256,6,6.3095,36794582855
splus16,256,6,2.8763,36794582855
splus8,256,6,2.8687,36794582855
rs18_e16,256,7,6.3431,36794582855
clusterjump,256,7,5.5206,36794582855
pgm16,256,7,5.9891,36794582855
splus8,256,7,2.8961,36794582855
splus16,256,7,2.8351,36794582855
rs18_e16,256,8,6.3660,36794582855
splus8,256,8,2.8931,36794582855
splus16,256,8,2.8351,36794582855
pgm16,256,8,6.0013,36794582855
clusterjump,256,8,5.5130,36794582855
pgm16,256,9,6.0135,36794582855
splus8,256,9,2.8656,36794582855
rs18_e16,256,9,6.3568,36794582855
clusterjump,256,9,5.4871,36794582855
splus16,256,9,2.8748,36794582855
pgm16,256,10,5.9830,36794582855
rs18_e16,256,10,6.3171,36794582855
splus16,256,10,2.8244,36794582855
clusterjump,256,10,5.5435,36794582855
splus8,256,10,2.8900,36794582855
splus8,256,11,2.8702,36794582855
rs18_e16,256,11,6.3309,36794582855
splus16,256,11,2.8809,36794582855
pgm16,256,11,5.9830,36794582855
clusterjump,256,11,5.5450,36794582855
clusterjump,256,12,5.4871,36794582855
pgm16,256,12,5.9830,36794582855
rs18_e16,256,12,6.3187,36794582855
splus8,256,12,2.8946,36794582855
splus16,256,12,2.8748,36794582855
rs18_e16,256,13,6.3751,36794582855
splus8,256,13,2.8961,36794582855
splus16,256,13,2.8732,36794582855
clusterjump,256,13,5.5008,36794582855
pgm16,256,13,5.9814,36794582855
splus8,256,14,2.8717,36794582855
pgm16,256,14,5.9982,36794582855
rs18_e16,256,14,6.3690,36794582855
clusterjump,256,14,5.4230,36794582855
splus16,256,14,2.8824,36794582855
clusterjump,512,0,5.9174,3309753341
splus16,512,0,4.8416,3309753341
pgm16,512,0,5.6442,3309753341
splus8,512,0,2.9037,3309753341
rs18_e16,512,0,6.6376,3309753341
clusterjump,512,1,5.8807,3309753341
pgm16,512,1,5.6503,3309753341
splus16,512,1,4.8431,3309753341
rs18_e16,512,1,7.9025,3309753341
splus8,512,1,2.8946,3309753341
clusterjump,512,2,5.8121,3309753341
splus8,512,2,2.8839,3309753341
rs18_e16,512,2,7.2952,3309753341
splus16,512,2,4.9820,3309753341
pgm16,512,2,5.6564,3309753341
clusterjump,512,3,5.8228,3309753341
pgm16,512,3,5.6580,3309753341
rs18_e16,512,3,6.5735,3309753341
splus16,512,3,4.9896,3309753341
splus8,512,3,2.8793,3309753341
splus16,512,4,4.9774,3309753341
splus8,512,4,2.8885,3309753341
pgm16,512,4,5.6656,3309753341
clusterjump,512,4,5.8487,3309753341
rs18_e16,512,4,6.4880,3309753341
pgm16,512,5,5.6549,3309753341
rs18_e16,512,5,6.8054,3309753341
splus16,512,5,4.8294,3309753341
clusterjump,512,5,5.7785,3309753341
splus8,512,5,2.9053,3309753341
pgm16,512,6,5.6763,3309753341
splus16,512,6,4.9866,3309753341
rs18_e16,512,6,6.5979,3309753341
splus8,512,6,2.9007,3309753341
clusterjump,512,6,5.8029,3309753341
splus16,512,7,4.9759,3309753341
splus8,512,7,2.8885,3309753341
clusterjump,512,7,5.7816,3309753341
pgm16,512,7,5.7175,3309753341
rs18_e16,512,7,6.5430,3309753341
splus8,512,8,2.8976,3309753341
clusterjump,512,8,5.6870,3309753341
pgm16,512,8,5.6595,3309753341
rs18_e16,512,8,6.3995,3309753341
splus16,512,8,5.0095,3309753341
rs18_e16,512,9,6.3812,3309753341
splus8,512,9,2.8763,3309753341
splus16,512,9,4.9789,3309753341
clusterjump,512,9,5.7785,3309753341
pgm16,512,9,5.6641,3309753341
rs18_e16,512,10,6.3934,3309753341
pgm16,512,10,5.6473,3309753341
splus8,512,10,2.8778,3309753341
clusterjump,512,10,5.7877,3309753341
splus16,512,10,4.9866,3309753341
rs18_e16,512,11,6.7551,3309753341
splus16,512,11,4.9240,3309753341
splus8,512,11,2.8702,3309753341
pgm16,512,11,5.6442,3309753341
clusterjump,512,11,5.7907,3309753341
rs18_e16,512,12,6.4255,3309753341
splus8,512,12,2.8946,3309753341
pgm16,512,12,5.6412,3309753341
splus16,512,12,4.9332,3309753341
clusterjump,512,12,5.7617,3309753341
rs18_e16,512,13,6.6208,3309753341
clusterjump,512,13,5.7724,3309753341
splus16,512,13,4.9622,3309753341
splus8,512,13,2.8961,3309753341
pgm16,512,13,5.6366,3309753341
clusterjump,512,14,5.7495,3309753341
splus8,512,14,2.9953,3309753341
pgm16,512,14,5.6458,3309753341
splus16,512,14,4.9698,3309753341
rs18_e16,512,14,6.5262,3309753341
pgm16,1024,0,5.6076,100914538020
splus8,1024,0,4.3808,100914538020
splus16,1024,0,4.9637,100914538020
rs18_e16,1024,0,6.3934,100914538020
clusterjump,1024,0,5.6793,100914538020
pgm16,1024,1,5.5984,100914538020
splus16,1024,1,4.9744,100914538020
rs18_e16,1024,1,6.3965,100914538020
clusterjump,1024,1,5.5725,100914538020
splus8,1024,1,4.1779,100914538020
pgm16,1024,2,5.6198,100914538020
splus8,1024,2,4.2496,100914538020
rs18_e16,1024,2,6.3995,100914538020
clusterjump,1024,2,5.4245,100914538020
splus16,1024,2,4.9774,100914538020
rs18_e16,1024,3,7.1060,100914538020
pgm16,1024,3,5.5695,100914538020
splus16,1024,3,4.9652,100914538020
clusterjump,1024,3,5.4581,100914538020
splus8,1024,3,4.2389,100914538020
pgm16,1024,4,5.6274,100914538020
splus8,1024,4,4.2099,100914538020
splus16,1024,4,4.9591,100914538020
clusterjump,1024,4,5.4230,100914538020
rs18_e16,1024,4,6.3980,100914538020
splus16,1024,5,4.9210,100914538020
splus8,1024,5,4.4159,100914538020
pgm16,1024,5,5.5634,100914538020
rs18_e16,1024,5,6.3950,100914538020
clusterjump,1024,5,5.4306,100914538020
pgm16,1024,6,5.5664,100914538020
splus8,1024,6,4.4464,100914538020
splus16,1024,6,4.9927,100914538020
rs18_e16,1024,6,6.4072,100914538020
clusterjump,1024,6,5.3986,100914538020
splus16,1024,7,4.8111,100914538020
pgm16,1024,7,5.5786,100914538020
rs18_e16,1024,7,6.4560,100914538020
clusterjump,1024,7,5.4382,100914538020
splus8,1024,7,4.3823,100914538020
splus16,1024,8,4.9805,100914538020
splus8,1024,8,4.1901,100914538020
rs18_e16,1024,8,6.4514,100914538020
clusterjump,1024,8,5.4047,100914538020
pgm16,1024,8,5.5527,100914538020
clusterjump,1024,9,5.4047,100914538020
rs18_e16,1024,9,6.3812,100914538020
pgm16,1024,9,5.5634,100914538020
splus16,1024,9,4.9881,100914538020
splus8,1024,9,4.4449,100914538020
splus16,1024,10,4.9713,100914538020
pgm16,1024,10,5.5664,100914538020
rs18_e16,1024,10,6.3904,100914538020
clusterjump,1024,10,5.4062,100914538020
splus8,1024,10,4.2191,100914538020
rs18_e16,1024,11,6.3919,100914538020
clusterjump,1024,11,5.3757,100914538020
splus8,1024,11,4.3732,100914538020
pgm16,1024,11,5.5557,100914538020
splus16,1024,11,4.9805,100914538020
rs18_e16,1024,12,6.3919,100914538020
splus8,1024,12,4.4403,100914538020
pgm16,1024,12,5.5664,100914538020
splus16,1024,12,4.9759,100914538020
clusterjump,1024,12,5.4260,100914538020
pgm16,1024,13,5.5664,100914538020
splus16,1024,13,4.9316,100914538020
