structure,n,rep,ns_per_query,checksum
splus8,256,0,18.4341,31522413981
splus16,256,0,14.7919,31522413981
pgm16,256,0,18.7241,31522413981
rs18_e16,256,0,24.6384,31522413981
clusterjump,256,0,14.2380,31522413981
rs18_e16,256,1,23.4161,31522413981
pgm16,256,1,18.4006,31522413981
clusterjump,256,1,14.1708,31522413981
splus16,256,1,12.7075,31522413981
splus8,256,1,15.8615,31522413981
splus8,256,2,15.8188,31522413981
clusterjump,256,2,14.1541,31522413981
rs18_e16,256,2,23.4680,31522413981
pgm16,256,2,18.4418,31522413981
splus16,256,2,12.6312,31522413981
clusterjump,256,3,14.2349,31522413981
splus16,256,3,12.6678,31522413981
splus8,256,3,16.1621,31522413981
pgm16,256,3,18.3914,31522413981
rs18_e16,256,3,23.5779,31522413981
rs18_e16,256,4,23.4650,31522413981
splus16,256,4,12.6877,31522413981
pgm16,256,4,18.4982,31522413981
clusterjump,256,4,14.2426,31522413981
splus8,256,4,16.2766,31522413981
pgm16,256,5,18.4128,31522413981
splus16,256,5,12.6251,31522413981
rs18_e16,256,5,23.4467,31522413981
clusterjump,256,5,14.1586,31522413981
splus8,256,5,16.0461,31522413981
pgm16,256,6,18.4906,31522413981
clusterjump,256,6,14.1266,31522413981
rs18_e16,256,6,23.5107,31522413981
splus16,256,6,12.7213,31522413981
splus8,256,6,16.0278,31522413981
rs18_e16,256,7,23.4406,31522413981
clusterjump,256,7,14.1403,31522413981
pgm16,256,7,18.4326,31522413981
splus8,256,7,15.7806,31522413981
splus16,256,7,12.7060,31522413981
rs18_e16,256,8,23.4436,31522413981
splus8,256,8,15.7730,31522413981
splus16,256,8,12.7029,31522413981
pgm16,256,8,18.3578,31522413981
clusterjump,256,8,14.1678,31522413981
pgm16,256,9,18.4250,31522413981
splus8,256,9,15.8936,31522413981
rs18_e16,256,9,23.4528,31522413981
clusterjump,256,9,14.1800,31522413981
splus16,256,9,12.7640,31522413981
pgm16,256,10,18.4097,31522413981
rs18_e16,256,10,23.4177,31522413981
splus16,256,10,12.6678,31522413981
clusterjump,256,10,14.1006,31522413981
splus8,256,10,16.0095,31522413981
splus8,256,11,15.8524,31522413981
rs18_e16,256,11,23.3871,31522413981
splus16,256,11,13.6963,31522413981
pgm16,256,11,18.5623,31522413981
clusterjump,256,11,14.1617,31522413981
clusterjump,256,12,14.1739,31522413981
pgm16,256,12,18.4006,31522413981
rs18_e16,256,12,23.4985,31522413981
splus8,256,12,15.8203,31522413981
splus16,256,12,12.6236,31522413981
rs18_e16,256,13,23.4711,31522413981
splus8,256,13,15.7761,31522413981
splus16,256,13,12.6755,31522413981
clusterjump,256,13,14.1098,31522413981
pgm16,256,13,18.4174,31522413981
splus8,256,14,15.8295,31522413981
pgm16,256,14,18.3624,31522413981
rs18_e16,256,14,23.4375,31522413981
clusterjump,256,14,14.1769,31522413981
splus16,256,14,12.6892,31522413981
clusterjump,512,0,14.1266,79996388620
splus16,512,0,17.9810,79996388620
pgm16,512,0,26.7197,79996388620
splus8,512,0,16.1194,79996388620
rs18_e16,512,0,23.3475,79996388620
clusterjump,512,1,14.1693,79996388620
pgm16,512,1,27.7832,79996388620
splus16,512,1,18.0038,79996388620
rs18_e16,512,1,23.5016,79996388620
splus8,512,1,15.9348,79996388620
clusterjump,512,2,14.0457,79996388620
splus8,512,2,15.8905,79996388620
rs18_e16,512,2,23.8983,79996388620
splus16,512,2,17.9398,79996388620
pgm16,512,2,26.7090,79996388620
clusterjump,512,3,14.1220,79996388620
pgm16,512,3,26.6632,79996388620
rs18_e16,512,3,23.5748,79996388620
splus16,512,3,17.9672,79996388620
splus8,512,3,16.0828,79996388620
splus16,512,4,17.8543,79996388620
splus8,512,4,16.2140,79996388620
pgm16,512,4,26.7166,79996388620
clusterjump,512,4,14.0625,79996388620
rs18_e16,512,4,24.1119,79996388620
pgm16,512,5,26.6983,79996388620
rs18_e16,512,5,24.2691,79996388620
splus16,512,5,17.8635,79996388620
clusterjump,512,5,14.1113,79996388620
splus8,512,5,15.8966,79996388620
pgm16,512,6,27.4963,79996388620
splus16,512,6,17.9520,79996388620
rs18_e16,512,6,24.6979,79996388620
splus8,512,6,15.8081,79996388620
clusterjump,512,6,14.0884,79996388620
splus16,512,7,17.8040,79996388620
splus8,512,7,16.0400,79996388620
clusterjump,512,7,14.0564,79996388620
pgm16,512,7,26.7395,79996388620
rs18_e16,512,7,23.5336,79996388620
splus8,512,8,16.0614,79996388620
clusterjump,512,8,14.0167,79996388620
pgm16,512,8,26.6983,79996388620
rs18_e16,512,8,23.6694,79996388620
splus16,512,8,17.8757,79996388620
rs18_e16,512,9,23.6389,79996388620
splus8,512,9,16.0049,79996388620
splus16,512,9,17.8818,79996388620
clusterjump,512,9,14.0121,79996388620
pgm16,512,9,26.7349,79996388620
rs18_e16,512,10,23.5382,79996388620
pgm16,512,10,26.7365,79996388620
splus8,512,10,16.7725,79996388620
clusterjump,512,10,14.0182,79996388620
splus16,512,10,17.9474,79996388620
rs18_e16,512,11,23.6572,79996388620
splus16,512,11,17.7963,79996388620
splus8,512,11,15.9729,79996388620
pgm16,512,11,26.7273,79996388620
clusterjump,512,11,14.0472,79996388620
rs18_e16,512,12,24.4202,79996388620
splus8,512,12,15.9790,79996388620
pgm16,512,12,26.6495,79996388620
splus16,512,12,17.8360,79996388620
clusterjump,512,12,14.0778,79996388620
rs18_e16,512,13,23.5031,79996388620
clusterjump,512,13,14.0259,79996388620
splus16,512,13,17.9062,79996388620
splus8,512,13,15.7806,79996388620
pgm16,512,13,26.7105,79996388620
clusterjump,512,14,14.0808,79996388620
splus8,512,14,16.0675,79996388620
pgm16,512,14,26.6830,79996388620
splus16,512,14,17.9398,79996388620
rs18_e16,512,14,24.2111,79996388620
pgm16,1024,0,18.3563,129076008131
splus8,1024,0,20.6802,129076008131
splus16,1024,0,17.9031,129076008131
rs18_e16,1024,0,23.6313,129076008131
clusterjump,1024,0,14.4791,129076008131
pgm16,1024,1,18.3777,129076008131
splus16,1024,1,17.8879,129076008131
rs18_e16,1024,1,24.1653,129076008131
clusterjump,1024,1,14.3890,129076008131
splus8,1024,1,20.7962,129076008131
pgm16,1024,2,18.3487,129076008131
splus8,1024,2,20.8038,129076008131
rs18_e16,1024,2,23.7640,129076008131
clusterjump,1024,2,14.3402,129076008131
splus16,1024,2,17.9550,129076008131
rs18_e16,1024,3,23.7106,129076008131
pgm16,1024,3,18.3517,129076008131
splus16,1024,3,17.9565,129076008131
clusterjump,1024,3,14.3265,129076008131
splus8,1024,3,20.7458,129076008131
pgm16,1024,4,18.3517,129076008131
splus8,1024,4,20.7596,129076008131
splus16,1024,4,17.8146,129076008131
clusterjump,1024,4,15.6235,129076008131
rs18_e16,1024,4,24.1287,129076008131
splus16,1024,5,17.7780,129076008131
splus8,1024,5,20.5734,129076008131
pgm16,1024,5,18.3838,129076008131
rs18_e16,1024,5,23.7900,129076008131
clusterjump,1024,5,14.2822,129076008131
pgm16,1024,6,18.4387,129076008131
splus8,1024,6,20.7794,129076008131
splus16,1024,6,17.7979,129076008131
rs18_e16,1024,6,24.0677,129076008131
clusterjump,1024,6,14.3066,129076008131
splus16,1024,7,17.9977,129076008131
pgm16,1024,7,18.4280,129076008131
rs18_e16,1024,7,23.6649,129076008131
clusterjump,1024,7,14.2960,129076008131
splus8,1024,7,20.7779,129076008131
splus16,1024,8,17.7948,129076008131
splus8,1024,8,20.7367,129076008131
rs18_e16,1024,8,23.7518,129076008131
clusterjump,1024,8,14.3845,129076008131
pgm16,1024,8,18.3929,129076008131
clusterjump,1024,9,14.3219,129076008131
rs18_e16,1024,9,25.3357,129076008131
pgm16,1024,9,18.6172,129076008131
splus16,1024,9,17.8177,129076008131
splus8,1024,9,20.7321,129076008131
splus16,1024,10,17.7811,129076008131
pgm16,1024,10,18.3655,129076008131
rs18_e16,1024,10,24.1409,129076008131
clusterjump,1024,10,14.2609,129076008131
splus8,1024,10,20.7275,129076008131
rs18_e16,1024,11,24.3073,129076008131
clusterjump,1024,11,14.3555,129076008131
splus8,1024,11,20.7108,129076008131
pgm16,1024,11,18.3853,129076008131
splus16,1024,11,17.9276,129076008131
rs18_e16,1024,12,24.5956,129076008131
splus8,1024,12,20.7306,129076008131
pgm16,1024,12,18.3716,129076008131
splus16,1024,12,17.8162,129076008131
clusterjump,1024,12,14.2838,129076008131
pgm16,1024,13,18.3929,129076008131
splus16,1024,13,17.8131,129076008131
splus8,1024,13,20.7687,129076008131
rs18_e16,1024,13,23.9502,129076008131
clusterjump,1024,13,14.3021,129076008131
splus16,1024,14,18.5974,129076008131
rs18_e16,1024,14,23.7183,129076008131
pgm16,1024,14,18.3716,129076008131
clusterjump,1024,14,14.2944,129076008131
splus8,1024,14,20.7947,129076008131
splus16,2048,0,17.9398,83595086025
clusterjump,2048,0,13.8000,83595086025
pgm16,2048,0,27.0935,83595086025
splus8,2048,0,20.4086,83595086025
rs18_e16,2048,0,23.9349,83595086025
rs18_e16,2048,1,23.8174,83595086025
splus16,2048,1,17.8375,83595086025
pgm16,2048,1,27.1515,83595086025
splus8,2048,1,20.7672,83595086025
clusterjump,2048,1,13.8092,83595086025
splus16,2048,2,17.9459,83595086025
clusterjump,2048,2,13.7802,83595086025
splus8,2048,2,20.7886,83595086025
pgm16,2048,2,27.0599,83595086025
rs18_e16,2048,2,26.4221,83595086025
splus16,2048,3,18.1717,83595086025
splus8,2048,3,21.8658,83595086025
pgm16,2048,3,27.0370,83595086025
rs18_e16,2048,3,26.1017,83595086025
clusterjump,2048,3,13.7756,83595086025
splus8,2048,4,20.8038,83595086025
pgm16,2048,4,27.0142,83595086025
splus16,2048,4,17.8696,83595086025
clusterjump,2048,4,13.7619,83595086025
rs18_e16,2048,4,24.3378,83595086025
rs18_e16,2048,5,23.8922,83595086025
pgm16,2048,5,27.0706,83595086025
splus8,2048,5,20.7565,83595086025
splus16,2048,5,17.8711,83595086025
clusterjump,2048,5,13.7024,83595086025
pgm16,2048,6,26.9852,83595086025
clusterjump,2048,6,13.7115,83595086025
rs18_e16,2048,6,24.7574,83595086025
splus16,2048,6,17.8879,83595086025
splus8,2048,6,20.7718,83595086025
pgm16,2048,7,27.0523,83595086025
splus16,2048,7,17.8772,83595086025
splus8,2048,7,20.8435,83595086025
rs18_e16,2048,7,24.0860,83595086025
clusterjump,2048,7,13.7085,83595086025
clusterjump,2048,8,13.7344,83595086025
rs18_e16,2048,8,24.0051,83595086025
splus8,2048,8,20.7153,83595086025
splus16,2048,8,17.9413,83595086025
pgm16,2048,8,27.0416,83595086025
pgm16,2048,9,27.0462,83595086025
rs18_e16,2048,9,24.3484,83595086025
clusterjump,2048,9,13.7085,83595086025
splus8,2048,9,20.7840,83595086025
splus16,2048,9,17.8833,83595086025
clusterjump,2048,10,13.7039,83595086025
splus8,2048,10,20.3918,83595086025
rs18_e16,2048,10,25.1572,83595086025
splus16,2048,10,17.9123,83595086025
pgm16,2048,10,27.0050,83595086025
splus8,2048,11,20.7520,83595086025
clusterjump,2048,11,13.7054,83595086025
splus16,2048,11,17.8833,83595086025
rs18_e16,2048,11,24.2096,83595086025
pgm16,2048,11,27.1118,83595086025
clusterjump,2048,12,13.6917,83595086025
rs18_e16,2048,12,24.0326,83595086025
pgm16,2048,12,27.0584,83595086025
splus8,2048,12,20.7596,83595086025
splus16,2048,12,17.9810,83595086025
clusterjump,2048,13,13.7344,83595086025
splus8,2048,13,20.7687,83595086025
pgm16,2048,13,27.0264,83595086025
rs18_e16,2048,13,24.1272,83595086025
splus16,2048,13,17.9031,83595086025
splus16,2048,14,17.7887,83595086025
splus8,2048,14,20.7352,83595086025
pgm16,2048,14,27.0432,83595086025
clusterjump,2048,14,13.7329,83595086025
rs18_e16,2048,14,24.3759,83595086025
rs18_e16,4096,0,24.7162,31271444719
splus8,4096,0,20.4758,31271444719
clusterjump,4096,0,14.3356,31271444719
splus16,4096,0,18.0450,31271444719
pgm16,4096,0,30.5161,31271444719
splus8,4096,1,20.9793,31271444719
pgm16,4096,1,29.4495,31271444719
rs18_e16,4096,1,25.0290,31271444719
clusterjump,4096,1,14.4302,31271444719
splus16,4096,1,17.9504,31271444719
splus16,4096,2,17.8421,31271444719
pgm16,4096,2,29.3961,31271444719
splus8,4096,2,20.8755,31271444719
clusterjump,4096,2,14.3265,31271444719
rs18_e16,4096,2,24.6567,31271444719
pgm16,4096,3,29.3594,31271444719
splus8,4096,3,20.7993,31271444719
splus16,4096,3,17.9489,31271444719
rs18_e16,4096,3,24.6765,31271444719
clusterjump,4096,3,14.2715,31271444719
rs18_e16,4096,4,24.6552,31271444719
pgm16,4096,4,29.4052,31271444719
clusterjump,4096,4,14.3005,31271444719
splus16,4096,4,17.9001,31271444719
splus8,4096,4,20.8221,31271444719
rs18_e16,4096,5,25.3708,31271444719
clusterjump,4096,5,14.2883,31271444719
splus16,4096,5,17.8619,31271444719
pgm16,4096,5,29.4983,31271444719
splus8,4096,5,20.8389,31271444719
rs18_e16,4096,6,24.6750,31271444719
splus16,4096,6,17.9398,31271444719
clusterjump,4096,6,14.2517,31271444719
pgm16,4096,6,29.4449,31271444719
splus8,4096,6,20.5460,31271444719
clusterjump,4096,7,14.3021,31271444719
splus16,4096,7,17.8604,31271444719
pgm16,4096,7,29.4434,31271444719
rs18_e16,4096,7,24.6613,31271444719
splus8,4096,7,20.8725,31271444719
clusterjump,4096,8,14.2883,31271444719
splus16,4096,8,17.8589,31271444719
pgm16,4096,8,29.4342,31271444719
rs18_e16,4096,8,24.6674,31271444719
splus8,4096,8,20.8847,31271444719
pgm16,4096,9,29.3915,31271444719
splus16,4096,9,19.1223,31271444719
