structure,n,rep,ns_per_query,checksum
splus8,256,0,3.4882,2075036339
splus16,256,0,3.2898,2075036339
pgm16,256,0,11.3770,2075036339
rs18_e16,256,0,6.2912,2075036339
clusterjump,256,0,4.8950,2075036339
rs18_e16,256,1,6.3065,2075036339
pgm16,256,1,11.0718,2075036339
clusterjump,256,1,4.8340,2075036339
splus16,256,1,2.9312,2075036339
splus8,256,1,2.8763,2075036339
splus8,256,2,2.9068,2075036339
clusterjump,256,2,4.7852,2075036339
rs18_e16,256,2,6.2790,2075036339
pgm16,256,2,11.9049,2075036339
splus16,256,2,3.1448,2075036339
clusterjump,256,3,4.8065,2075036339
splus16,256,3,2.8259,2075036339
splus8,256,3,2.9007,2075036339
pgm16,256,3,11.0580,2075036339
rs18_e16,256,3,6.2820,2075036339
rs18_e16,256,4,6.2927,2075036339
splus16,256,4,2.8793,2075036339
pgm16,256,4,11.0504,2075036339
clusterjump,256,4,4.7134,2075036339
splus8,256,4,2.8992,2075036339
pgm16,256,5,11.0535,2075036339
splus16,256,5,2.8229,2075036339
rs18_e16,256,5,6.2592,2075036339
clusterjump,256,5,4.6982,2075036339
splus8,256,5,2.8702,2075036339
pgm16,256,6,11.0397,2075036339
clusterjump,256,6,4.6783,2075036339
rs18_e16,256,6,6.2775,2075036339
splus16,256,6,2.8976,2075036339
splus8,256,6,3.0243,2075036339
rs18_e16,256,7,6.3217,2075036339
clusterjump,256,7,4.6799,2075036339
pgm16,256,7,10.9985,2075036339
splus8,256,7,2.8900,2075036339
splus16,256,7,2.8671,2075036339
rs18_e16,256,8,6.3110,2075036339
splus8,256,8,2.8900,2075036339
splus16,256,8,2.8091,2075036339
pgm16,256,8,11.0001,2075036339
clusterjump,256,8,4.6783,2075036339
pgm16,256,9,11.0489,2075036339
splus8,256,9,2.9022,2075036339
rs18_e16,256,9,6.2683,2075036339
clusterjump,256,9,4.6646,2075036339
splus16,256,9,2.8488,2075036339
pgm16,256,10,11.0519,2075036339
rs18_e16,256,10,6.2759,2075036339
splus16,256,10,2.8748,2075036339
clusterjump,256,10,4.6509,2075036339
splus8,256,10,2.9007,2075036339
splus8,256,11,2.8687,2075036339
rs18_e16,256,11,6.3293,2075036339
splus16,256,11,2.8732,2075036339
pgm16,256,11,10.9985,2075036339
clusterjump,256,11,4.6402,2075036339
clusterjump,256,12,4.6524,2075036339
pgm16,256,12,11.0413,2075036339
rs18_e16,256,12,6.2714,2075036339
splus8,256,12,2.8915,2075036339
splus16,256,12,2.8320,2075036339
rs18_e16,256,13,6.3187,2075036339
splus8,256,13,2.8671,2075036339
splus16,256,13,2.8351,2075036339
clusterjump,256,13,4.6173,2075036339
pgm16,256,13,11.0107,2075036339
splus8,256,14,2.8641,2075036339
pgm16,256,14,11.0321,2075036339
rs18_e16,256,14,6.2775,2075036339
clusterjump,256,14,4.6295,2075036339
splus16,256,14,2.8412,2075036339
clusterjump,512,0,3.7552,1983337107
splus16,512,0,4.8340,1983337107
pgm16,512,0,12.5610,1983337107
splus8,512,0,2.8961,1983337107
rs18_e16,512,0,6.3354,1983337107
clusterjump,512,1,3.7292,1983337107
pgm16,512,1,12.4741,1983337107
splus16,512,1,4.9667,1983337107
rs18_e16,512,1,6.3049,1983337107
splus8,512,1,3.6850,1983337107
clusterjump,512,2,3.7491,1983337107
splus8,512,2,2.9022,1983337107
rs18_e16,512,2,6.2820,1983337107
splus16,512,2,4.9728,1983337107
pgm16,512,2,12.5076,1983337107
clusterjump,512,3,3.7003,1983337107
pgm16,512,3,12.4771,1983337107
rs18_e16,512,3,6.2958,1983337107
splus16,512,3,4.9637,1983337107
splus8,512,3,2.8610,1983337107
splus16,512,4,4.9606,1983337107
splus8,512,4,2.8717,1983337107
pgm16,512,4,12.6068,1983337107
clusterjump,512,4,3.8712,1983337107
rs18_e16,512,4,6.2714,1983337107
pgm16,512,5,12.4741,1983337107
rs18_e16,512,5,6.2912,1983337107
splus16,512,5,4.8004,1983337107
clusterjump,512,5,3.6743,1983337107
splus8,512,5,2.8778,1983337107
pgm16,512,6,12.6678,1983337107
splus16,512,6,4.9164,1983337107
rs18_e16,512,6,7.1869,1983337107
splus8,512,6,2.9022,1983337107
clusterjump,512,6,3.7094,1983337107
splus16,512,7,4.8096,1983337107
splus8,512,7,3.0579,1983337107
clusterjump,512,7,3.7094,1983337107
pgm16,512,7,12.5946,1983337107
rs18_e16,512,7,6.2759,1983337107
splus8,512,8,2.8717,1983337107
clusterjump,512,8,3.7292,1983337107
pgm16,512,8,12.5687,1983337107
rs18_e16,512,8,6.2683,1983337107
splus16,512,8,4.9591,1983337107
rs18_e16,512,9,6.3141,1983337107
splus8,512,9,2.8915,1983337107
splus16,512,9,4.9789,1983337107
clusterjump,512,9,3.6682,1983337107
pgm16,512,9,12.5671,1983337107
rs18_e16,512,10,6.3095,1983337107
pgm16,512,10,12.5351,1983337107
splus8,512,10,3.0014,1983337107
clusterjump,512,10,3.6636,1983337107
splus16,512,10,4.9301,1983337107
rs18_e16,512,11,6.2927,1983337107
splus16,512,11,4.9240,1983337107
splus8,512,11,3.0029,1983337107
pgm16,512,11,12.5854,1983337107
clusterjump,512,11,3.6636,1983337107
rs18_e16,512,12,6.2698,1983337107
splus8,512,12,2.8931,1983337107
pgm16,512,12,12.5259,1983337107
splus16,512,12,4.9347,1983337107
clusterjump,512,12,3.6652,1983337107
rs18_e16,512,13,6.3049,1983337107
clusterjump,512,13,3.6530,1983337107
splus16,512,13,4.9957,1983337107
splus8,512,13,2.9099,1983337107
pgm16,512,13,12.6740,1983337107
clusterjump,512,14,3.6469,1983337107
splus8,512,14,2.8976,1983337107
pgm16,512,14,12.5412,1983337107
splus16,512,14,4.9789,1983337107
rs18_e16,512,14,6.3080,1983337107
pgm16,1024,0,11.9095,2104551376
splus8,1024,0,4.1779,2104551376
splus16,1024,0,4.9072,2104551376
rs18_e16,1024,0,6.2927,2104551376
clusterjump,1024,0,3.9917,2104551376
pgm16,1024,1,12.4817,2104551376
splus16,1024,1,4.9240,2104551376
rs18_e16,1024,1,6.3034,2104551376
clusterjump,1024,1,3.3371,2104551376
splus8,1024,1,4.1824,2104551376
pgm16,1024,2,11.7966,2104551376
splus8,1024,2,4.1794,2104551376
rs18_e16,1024,2,6.3126,2104551376
clusterjump,1024,2,3.3295,2104551376
splus16,1024,2,4.9210,2104551376
rs18_e16,1024,3,6.3629,2104551376
pgm16,1024,3,11.7416,2104551376
splus16,1024,3,4.9179,2104551376
clusterjump,1024,3,3.3035,2104551376
splus8,1024,3,4.1687,2104551376
pgm16,1024,4,11.7889,2104551376
splus8,1024,4,4.3671,2104551376
splus16,1024,4,4.8904,2104551376
clusterjump,1024,4,3.2990,2104551376
rs18_e16,1024,4,6.3431,2104551376
splus16,1024,5,4.9728,2104551376
splus8,1024,5,4.1672,2104551376
pgm16,1024,5,11.7325,2104551376
rs18_e16,1024,5,6.3614,2104551376
clusterjump,1024,5,3.2928,2104551376
pgm16,1024,6,11.7523,2104551376
splus8,1024,6,4.4403,2104551376
splus16,1024,6,4.9164,2104551376
rs18_e16,1024,6,6.3507,2104551376
clusterjump,1024,6,3.2806,2104551376
splus16,1024,7,4.9286,2104551376
pgm16,1024,7,11.7722,2104551376
rs18_e16,1024,7,6.3110,2104551376
clusterjump,1024,7,3.2898,2104551376
splus8,1024,7,4.4418,2104551376
splus16,1024,8,4.9362,2104551376
splus8,1024,8,4.3533,2104551376
