structure,n,rep,ns_per_query,checksum
splus8,256,0,20.4132,153461988
splus16,256,0,20.2805,153461988
pgm16,256,0,27.3224,153461988
rs18_e16,256,0,28.1082,153461988
clusterjump,256,0,15.5243,153461988
rs18_e16,256,1,26.9180,153461988
pgm16,256,1,27.3178,153461988
clusterjump,256,1,15.0925,153461988
splus16,256,1,12.7457,153461988
splus8,256,1,15.9439,153461988
splus8,256,2,16.0614,153461988
clusterjump,256,2,15.0894,153461988
rs18_e16,256,2,23.3047,153461988
pgm16,256,2,27.2568,153461988
splus16,256,2,12.7228,153461988
clusterjump,256,3,15.1184,153461988
splus16,256,3,12.7075,153461988
splus8,256,3,16.1209,153461988
pgm16,256,3,27.2278,153461988
rs18_e16,256,3,23.3124,153461988
rs18_e16,256,4,23.2391,153461988
splus16,256,4,12.7457,153461988
pgm16,256,4,27.2293,153461988
clusterjump,256,4,19.0231,153461988
splus8,256,4,16.8381,153461988
pgm16,256,5,27.2415,153461988
splus16,256,5,12.6373,153461988
rs18_e16,256,5,23.7549,153461988
clusterjump,256,5,15.1093,153461988
splus8,256,5,16.0736,153461988
pgm16,256,6,27.2018,153461988
clusterjump,256,6,15.0940,153461988
rs18_e16,256,6,23.2590,153461988
splus16,256,6,12.6236,153461988
splus8,256,6,16.1285,153461988
rs18_e16,256,7,23.2574,153461988
clusterjump,256,7,15.1306,153461988
pgm16,256,7,28.3691,153461988
splus8,256,7,16.0736,153461988
splus16,256,7,12.7502,153461988
rs18_e16,256,8,23.3139,153461988
splus8,256,8,16.0751,153461988
splus16,256,8,12.7396,153461988
pgm16,256,8,27.2247,153461988
clusterjump,256,8,15.0497,153461988
pgm16,256,9,27.2034,153461988
splus8,256,9,15.8234,153461988
rs18_e16,256,9,24.4812,153461988
clusterjump,256,9,15.5731,153461988
splus16,256,9,12.6236,153461988
pgm16,256,10,27.2018,153461988
rs18_e16,256,10,23.2773,153461988
splus16,256,10,12.6785,153461988
clusterjump,256,10,15.0482,153461988
splus8,256,10,15.8447,153461988
splus8,256,11,15.8020,153461988
rs18_e16,256,11,23.2956,153461988
splus16,256,11,12.6282,153461988
pgm16,256,11,27.1744,153461988
clusterjump,256,11,15.0742,153461988
clusterjump,256,12,15.0330,153461988
pgm16,256,12,27.2171,153461988
rs18_e16,256,12,23.2498,153461988
splus8,256,12,15.9958,153461988
splus16,256,12,12.6266,153461988
rs18_e16,256,13,23.3047,153461988
splus8,256,13,15.9760,153461988
splus16,256,13,12.6984,153461988
clusterjump,256,13,15.1031,153461988
pgm16,256,13,27.1759,153461988
splus8,256,14,15.7761,153461988
pgm16,256,14,27.1667,153461988
rs18_e16,256,14,24.0173,153461988
clusterjump,256,14,15.0314,153461988
splus16,256,14,12.6633,153461988
clusterjump,512,0,12.9471,2045983631
splus16,512,0,17.7948,2045983631
pgm16,512,0,27.9694,2045983631
splus8,512,0,16.1270,2045983631
rs18_e16,512,0,23.7488,2045983631
clusterjump,512,1,12.8754,2045983631
pgm16,512,1,27.9938,2045983631
splus16,512,1,17.9337,2045983631
rs18_e16,512,1,23.6481,2045983631
splus8,512,1,15.7806,2045983631
clusterjump,512,2,12.8693,2045983631
splus8,512,2,15.7791,2045983631
rs18_e16,512,2,23.4390,2045983631
splus16,512,2,17.9276,2045983631
pgm16,512,2,27.9373,2045983631
clusterjump,512,3,12.8220,2045983631
pgm16,512,3,27.8870,2045983631
rs18_e16,512,3,23.4833,2045983631
