structure,n,rep,ns_per_query,checksum
splus8,256,0,3.0258,7332120115377446846
splus16,256,0,2.9160,7332120115377446846
pgm16,256,0,11.0458,7332120115377446846
rs18_e16,256,0,6.5445,7332120115377446846
clusterjump,256,0,3.4225,7332120115377446846
rs18_e16,256,1,6.4468,7332120115377446846
pgm16,256,1,11.0321,7332120115377446846
clusterjump,256,1,3.4027,7332120115377446846
splus16,256,1,2.8549,7332120115377446846
splus8,256,1,2.9099,7332120115377446846
splus8,256,2,2.8992,7332120115377446846
clusterjump,256,2,3.3890,7332120115377446846
rs18_e16,256,2,6.7703,7332120115377446846
pgm16,256,2,11.0016,7332120115377446846
splus16,256,2,2.8442,7332120115377446846
clusterjump,256,3,3.4042,7332120115377446846
splus16,256,3,2.8442,7332120115377446846
splus8,256,3,2.8687,7332120115377446846
pgm16,256,3,11.0184,7332120115377446846
rs18_e16,256,3,7.5043,7332120115377446846
rs18_e16,256,4,6.4377,7332120115377446846
splus16,256,4,2.8381,7332120115377446846
pgm16,256,4,10.9863,7332120115377446846
clusterjump,256,4,3.3752,7332120115377446846
splus8,256,4,2.8778,7332120115377446846
pgm16,256,5,10.9314,7332120115377446846
splus16,256,5,2.8763,7332120115377446846
rs18_e16,256,5,6.9168,7332120115377446846
clusterjump,256,5,3.3676,7332120115377446846
splus8,256,5,2.8900,7332120115377446846
pgm16,256,6,10.9177,7332120115377446846
clusterjump,256,6,4.2709,7332120115377446846
rs18_e16,256,6,6.9473,7332120115377446846
splus16,256,6,2.8152,7332120115377446846
splus8,256,6,2.8946,7332120115377446846
rs18_e16,256,7,6.4377,7332120115377446846
clusterjump,256,7,3.3615,7332120115377446846
pgm16,256,7,10.9818,7332120115377446846
splus8,256,7,2.8687,7332120115377446846
splus16,256,7,2.8366,7332120115377446846
rs18_e16,256,8,6.4575,7332120115377446846
splus8,256,8,2.8656,7332120115377446846
splus16,256,8,2.8320,7332120115377446846
pgm16,256,8,10.9589,7332120115377446846
clusterjump,256,8,3.3478,7332120115377446846
pgm16,256,9,10.9238,7332120115377446846
splus8,256,9,2.8702,7332120115377446846
rs18_e16,256,9,6.6422,7332120115377446846
clusterjump,256,9,3.3325,7332120115377446846
splus16,256,9,2.8580,7332120115377446846
pgm16,256,10,10.9268,7332120115377446846
rs18_e16,256,10,6.4606,7332120115377446846
splus16,256,10,2.8793,7332120115377446846
clusterjump,256,10,3.3325,7332120115377446846
splus8,256,10,2.8961,7332120115377446846
splus8,256,11,2.8687,7332120115377446846
rs18_e16,256,11,6.6086,7332120115377446846
splus16,256,11,2.8183,7332120115377446846
pgm16,256,11,10.9802,7332120115377446846
clusterjump,256,11,3.3295,7332120115377446846
clusterjump,256,12,3.3173,7332120115377446846
pgm16,256,12,10.9344,7332120115377446846
rs18_e16,256,12,7.1350,7332120115377446846
splus8,256,12,2.9343,7332120115377446846
splus16,256,12,2.8183,7332120115377446846
rs18_e16,256,13,6.6422,7332120115377446846
splus8,256,13,2.9068,7332120115377446846
splus16,256,13,2.8336,7332120115377446846
clusterjump,256,13,3.2745,7332120115377446846
pgm16,256,13,10.9695,7332120115377446846
splus8,256,14,2.8931,7332120115377446846
pgm16,256,14,10.9375,7332120115377446846
rs18_e16,256,14,6.8649,7332120115377446846
clusterjump,256,14,3.3081,7332120115377446846
splus16,256,14,2.8412,7332120115377446846
clusterjump,512,0,4.6814,5892312993833319425
splus16,512,0,4.8203,5892312993833319425
pgm16,512,0,12.5473,5892312993833319425
splus8,512,0,2.8961,5892312993833319425
