"compiler","mode","order","comparison","n","ratio","lo","hi"
"clang","tput","shuffled","branch-free rank vs original rank",8192,1.05382452479707,1.04900189806101,1.08427034700214
"gcc","tput","shuffled","branch-free rank vs original rank",8192,1.14329722109953,1.13948659586504,1.15731938601632
"gcc","lat","blocked","compact 128-B node vs 184-B node",8192,0.974922998019342,0.972881661209321,0.977258219402397
"gcc","tput","blocked","compact 128-B node vs 184-B node",8192,0.98444538717908,0.982987777261161,0.984967551948341
"clang","lat","shuffled","compact 128-B node vs 184-B node",8192,0.941835530957841,0.876846422379889,0.948541433248659
"gcc","lat","shuffled","compact 128-B node vs 184-B node",8192,0.955527063343933,0.95252616649069,0.956243028123504
"clang","tput","shuffled","compact 128-B node vs 184-B node",8192,0.945056653205117,0.923609110105313,0.951126692449195
"gcc","tput","shuffled","compact 128-B node vs 184-B node",8192,0.984281038455421,0.981975262869731,0.990942007636467
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",8192,2.28258388950071,2.28117854727222,2.28928830331224
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",8192,3.42325866666667,3.38738743469243,3.43548683968342
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,1.96036526018832,1.95082308814336,1.96518463053258
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.24054116028434,2.23359039397128,2.25840424635605
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.9357838670587,2.92375200878075,2.93625511084437
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,3.42042802446726,3.39162286514093,3.44008670151728
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.40705222453038,2.39010026904569,2.42375604531144
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,3.001714620836,2.97837909186906,3.03794269507672
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.22011837396119,2.2040216103776,2.25216954485431
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.37878484058552,2.36363180807416,2.38596888032371
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.68689359901022,2.67670889985128,2.70820635301681
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.95179080214652,2.93459204891399,2.95756243913993
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.05642981243721,1.05253967070187,1.05795904373032
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.0231922893802,1.0185756138078,1.02568682604499
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.05919391647557,0.984826123900696,1.07243842333369
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.04172629493387,1.03620264253066,1.05374491655765
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,0.994644124280422,0.973370984258426,1.00449120773647
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,0.987677420003823,0.983924983255191,0.995032761383992
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",8192,2.47475269572228,2.46795783361103,2.47699590006236
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",8192,3.55986432121164,3.52071201659272,3.56477866666667
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.22011837396119,2.21642508708777,2.25216954485431
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.46029410811617,2.43736576763955,2.46317934217639
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,3.09395695753055,3.05752407063498,3.12091601335384
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,3.43454805233105,3.41131742084704,3.43884227973989
"gcc","lat","blocked","original fusion vs binary search",8192,2.78972167676562,2.78150116814661,2.7909051793452
"gcc","tput","blocked","original fusion vs binary search",8192,6.36289024062975,6.33909369341173,6.4680696580767
"clang","lat","shuffled","original fusion vs binary search",8192,1.4355246052668,1.43208737309183,1.44392060285826
"gcc","lat","shuffled","original fusion vs binary search",8192,2.86240505211093,2.84900127718359,2.8886208514443
"clang","tput","shuffled","original fusion vs binary search",8192,1.30248281747791,1.29348909599216,1.31082508825138
"gcc","tput","shuffled","original fusion vs binary search",8192,6.63712992748487,6.62642789611256,6.67688647332101
"gcc","lat","blocked","original fusion vs branch-free B-tree",8192,1.90944918918099,1.90886853874471,1.91630806510334
"gcc","tput","blocked","original fusion vs branch-free B-tree",8192,2.66759485838045,2.66518159260095,2.68639176788249
"clang","lat","shuffled","original fusion vs branch-free B-tree",8192,1.81985364524752,1.81831999831113,1.84077414152275
"gcc","lat","shuffled","original fusion vs branch-free B-tree",8192,1.92425033742151,1.90570037457588,1.94696440824607
"clang","tput","shuffled","original fusion vs branch-free B-tree",8192,2.67690608950223,2.67066888029302,2.6914012507116
"gcc","tput","shuffled","original fusion vs branch-free B-tree",8192,2.63181866374512,2.61073511840463,2.65466091530406
"gcc","lat","blocked","branch-free rank vs original rank",16384,1.09554151135028,1.09105829892958,1.09808335368059
"gcc","tput","blocked","branch-free rank vs original rank",16384,1.05313500277187,1.05257917927588,1.05393991732261
"clang","lat","shuffled","branch-free rank vs original rank",16384,1.01200566899897,1.01040693654419,1.01975379129938
"gcc","lat","shuffled","branch-free rank vs original rank",16384,1.06937416496817,1.0582324642097,1.07803141782691
"clang","tput","shuffled","branch-free rank vs original rank",16384,0.975063253658927,0.964927742361517,0.984689184791068
"gcc","tput","shuffled","branch-free rank vs original rank",16384,1.0277239777928,1.02317454898804,1.03034126815848
"gcc","lat","blocked","compact 128-B node vs 184-B node",16384,0.994243220875323,0.977030587832407,0.999777938762063
"gcc","tput","blocked","compact 128-B node vs 184-B node",16384,1.03432869577409,0.980795501711977,1.05399569479321
"clang","lat","shuffled","compact 128-B node vs 184-B node",16384,0.948804366580087,0.947258126439724,0.966880043165821
"gcc","lat","shuffled","compact 128-B node vs 184-B node",16384,0.977711717681757,0.955959769381576,0.981133993129416
"clang","tput","shuffled","compact 128-B node vs 184-B node",16384,0.948829261473865,0.947459102709804,0.965058525325002
"gcc","tput","shuffled","compact 128-B node vs 184-B node",16384,0.987801521795541,0.967948492727145,0.993564887060418
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",16384,2.17576932706188,2.14136867919513,2.19531847430756
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",16384,3.28974368682088,3.13188269658873,3.36118008447459
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,1.81947906490115,1.77253649264374,1.86649432797379
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.11354896208166,2.09528725257122,2.12583616388178
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.69249847077796,2.67612239188373,2.69619410750332
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.99013388872359,2.95914546898316,3.01252175575407
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.39393593781529,2.38801434211257,2.39430808051844
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.89343048649108,3.84304853495545,3.94778641069238
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.1008898479742,1.9899591971013,2.18740052628228
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.31979781328297,2.27810781678514,2.35006240723249
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.49822649614756,3.46669927881938,3.54300058714063
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.69871404484485,3.55134638864054,3.71790958692956
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,0.993334522513733,0.992869101580522,0.994596173506645
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,0.970333552447978,0.964049157712761,0.981587146991105
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,1.01012138197317,0.995275192877253,1.01122679223996
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.985998167117154,0.973973670333158,0.999598239427778
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.932842687491529,0.927678497943059,0.937104029521927
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.956826027332482,0.927069425901202,0.963086104900622
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",16384,2.39393593781529,2.38801434211257,2.39430808051844
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",16384,3.89343048649108,3.84304853495545,3.94778641069238
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.1008898479742,1.9899591971013,2.18740052628228
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.31979781328297,2.27810781678514,2.35006240723249
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,3.49822649614756,3.46669927881938,3.54300058714063
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,3.69871404484485,3.55134638864054,3.71790958692956
"gcc","lat","blocked","original fusion vs binary search",16384,2.61736470899342,2.61498513027653,2.61930881442474
"gcc","tput","blocked","original fusion vs binary search",16384,6.11276015750076,6.09615596898961,6.13889537245952
"clang","lat","shuffled","original fusion vs binary search",16384,1.55206752690217,1.49809991968349,1.56799425578213
"gcc","lat","shuffled","original fusion vs binary search",16384,2.73628313711184,2.73443430663248,2.78869931018259
"clang","tput","shuffled","original fusion vs binary search",16384,1.42761833970884,1.41439321987023,1.43034157584394
"gcc","tput","shuffled","original fusion vs binary search",16384,6.41521098101429,6.38051287339727,6.47714273751204
"gcc","lat","blocked","original fusion vs branch-free B-tree",16384,1.89193104593081,1.88556874639933,1.89418413956858
"gcc","tput","blocked","original fusion vs branch-free B-tree",16384,2.70081365471675,2.6153380982565,2.75313160292322
"clang","lat","shuffled","original fusion vs branch-free B-tree",16384,1.78357840511111,1.73817808418938,1.79040479227122
"gcc","lat","shuffled","original fusion vs branch-free B-tree",16384,1.91739032924738,1.9006594484875,1.93159097879845
"clang","tput","shuffled","original fusion vs branch-free B-tree",16384,2.69436385882092,2.69356312789882,2.70746231708659
"gcc","tput","shuffled","original fusion vs branch-free B-tree",16384,2.71851353869425,2.67763259918567,2.72732016925247
"gcc","lat","blocked","branch-free rank vs original rank",32768,1.10435716889545,1.09860104521336,1.10563193017501
"gcc","tput","blocked","branch-free rank vs original rank",32768,1.05704553441644,1.05028369658185,1.0590151995105
"clang","lat","shuffled","branch-free rank vs original rank",32768,1.03927359642259,1.03300229182582,1.04951660547438
"gcc","lat","shuffled","branch-free rank vs original rank",32768,1.11096535389755,1.10083361950965,1.11125214506421
"clang","tput","shuffled","branch-free rank vs original rank",32768,0.999806888245465,0.990497619382446,1.00248209510343
"gcc","tput","shuffled","branch-free rank vs original rank",32768,1.07578572840482,1.07576502014196,1.0927634671554
"gcc","lat","blocked","compact 128-B node vs 184-B node",32768,0.988707474956654,0.98054403513052,0.989488557762265
"gcc","tput","blocked","compact 128-B node vs 184-B node",32768,0.985195534339789,0.980787495382224,1.02527948125832
"clang","lat","shuffled","compact 128-B node vs 184-B node",32768,0.969522061147887,0.955831648835642,0.986623937414213
"gcc","lat","shuffled","compact 128-B node vs 184-B node",32768,0.961144894154762,0.960494735743669,0.962032049631015
"clang","tput","shuffled","compact 128-B node vs 184-B node",32768,0.96164720562877,0.957814021174753,0.963896873762345
"gcc","tput","shuffled","compact 128-B node vs 184-B node",32768,0.966847757789013,0.959949771991276,0.983328433534225
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",32768,2.26548599626709,2.26169365017814,2.26800730095725
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",32768,4.18040894744065,4.13519485628978,4.31668017019815
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,1.93546016183496,1.81981472712823,1.93759227671667
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,2.178034861109,2.16453452680357,2.19505433435623
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,3.57674292920195,3.56732780314154,3.63981126993594
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,4.01854232793604,3.83889297917729,4.0630963046196
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.53622664574407,2.53573522234704,2.54924698396254
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.79457777154191,4.79346039673338,4.86515549140533
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.32477054948445,2.14631378844588,2.33162332087264
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.45127420461141,2.40658935831904,2.49015316667139
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.46975361087511,4.46492795914645,4.57641723917905
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.5403762645543,4.34627659871778,4.69107661255155
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,0.999773421034953,0.993204739305951,1.00318159654298
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,0.959298068589022,0.95898775023322,0.960989539858597
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,1.03029260505093,1.02342043211423,1.03413696198787
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.984946080023293,0.975898109041779,0.98890574306763
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.936459262940127,0.933260648294634,0.940970705096266
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.919776552244144,0.917685546229595,0.922412906070851
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",32768,2.53622664574407,2.53573522234704,2.54924698396254
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",32768,4.79457777154191,4.79346039673338,4.86515549140533
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.32477054948445,2.14631378844588,2.33162332087264
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.45127420461141,2.40658935831904,2.49015316667139
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,4.46975361087511,4.46492795914645,4.57641723917905
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,4.5403762645543,4.34627659871778,4.69107661255155
"gcc","lat","blocked","original fusion vs binary search",32768,2.1785031092121,2.16674288089794,2.18499017266639
"gcc","tput","blocked","original fusion vs binary search",32768,4.81427377041626,4.79042832592977,4.83670087074742
"clang","lat","shuffled","original fusion vs binary search",32768,1.32955403149128,1.31552148504198,1.41258089476646
"gcc","lat","shuffled","original fusion vs binary search",32768,2.21327357570616,2.21268317665912,2.26798559671346
"clang","tput","shuffled","original fusion vs binary search",32768,1.25432099158909,1.24573926639756,1.27497662743491
"gcc","tput","shuffled","original fusion vs binary search",32768,4.93361041803743,4.92557781779979,4.97072001257664
"gcc","lat","blocked","original fusion vs branch-free B-tree",32768,1.9736680985533,1.97027507213871,1.9801996412303
"gcc","tput","blocked","original fusion vs branch-free B-tree",32768,3.63426513563775,3.61705716221764,3.66098563735171
"clang","lat","shuffled","original fusion vs branch-free B-tree",32768,1.82360612538485,1.75925796875218,1.83981500046182
"gcc","lat","shuffled","original fusion vs branch-free B-tree",32768,1.96376864936231,1.9183927339234,1.97169755767221
"clang","tput","shuffled","original fusion vs branch-free B-tree",32768,3.51102675504724,3.4670432141525,3.57916402644269
"gcc","tput","shuffled","original fusion vs branch-free B-tree",32768,3.4693163285874,3.40276745753339,3.49905244082943
"gcc","lat","blocked","branch-free rank vs original rank",65536,1.08779774569043,1.08360822685559,1.09323309522224
"gcc","tput","blocked","branch-free rank vs original rank",65536,1.09113995918305,1.08339191836692,1.09469256368988
"clang","lat","shuffled","branch-free rank vs original rank",65536,1.03041199983993,1.0170018934336,1.03610595896538
"gcc","lat","shuffled","branch-free rank vs original rank",65536,1.06041863063249,1.05923725009457,1.08270672791093
"clang","tput","shuffled","branch-free rank vs original rank",65536,1.00770641193171,0.990465629432824,1.02399309161512
"gcc","tput","shuffled","branch-free rank vs original rank",65536,1.05977134806111,1.05198432967606,1.06081870223058
"gcc","lat","blocked","compact 128-B node vs 184-B node",65536,0.986459509652282,0.984663746613887,0.988284669905457
"gcc","tput","blocked","compact 128-B node vs 184-B node",65536,1.01763150678189,1.01598052325269,1.05028514793953
"clang","lat","shuffled","compact 128-B node vs 184-B node",65536,0.955744126738718,0.949519523785059,1.02831372286727
"gcc","lat","shuffled","compact 128-B node vs 184-B node",65536,0.983307857177601,0.948498471015416,0.988179961953472
"clang","tput","shuffled","compact 128-B node vs 184-B node",65536,0.955796012719656,0.939344199044244,0.970880584138733
"gcc","tput","shuffled","compact 128-B node vs 184-B node",65536,1.02797527887299,1.02540859063564,1.04437905940493
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",65536,2.17331315563529,2.16391398677587,2.17505373564456
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",65536,4.20482586968312,4.10373403999036,4.26773711369652
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.79373966395606,1.71966256941323,1.99063382972992
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,2.03629669159171,1.92883980527655,2.11799192126582
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,3.49943326488706,3.48173647364695,3.52756646926184
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,3.75236563287347,3.72365304564733,3.81520159225674
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.59031158858711,2.58453026917757,2.59344755958874
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,5.19114974881533,5.1775405987223,5.20057024256274
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.26792682162167,2.19493320484907,2.33434688567757
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.43131058471411,2.34929126556022,2.47441248251844
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,4.76975445574849,4.71002202783401,4.8437106588334
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,4.7859451906894,4.66113131072301,4.84106144169045
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.951552912464699,0.951095131047039,0.956880228208106
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.870648975154406,0.868986429020449,0.872124992089553
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.949847015398778,0.9473667243903,0.964017213051972
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.933849272920519,0.912789900939432,0.938864205963538
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.839556403128544,0.824860687769737,0.840906533483521
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.8473392458691,0.845014213067051,0.849379256411092
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",65536,2.59031158858711,2.58453026917757,2.59344755958874
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",65536,5.19114974881533,5.1775405987223,5.20057024256274
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,2.26792682162167,2.19493320484907,2.33434688567757
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,2.43131058471411,2.34929126556022,2.47441248251844
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,4.76975445574849,4.71002202783401,4.8437106588334
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,4.7859451906894,4.66113131072301,4.84106144169045
"gcc","lat","blocked","original fusion vs binary search",65536,1.84489577461081,1.84321732233299,1.8510656453275
"gcc","tput","blocked","original fusion vs binary search",65536,3.86465294217534,3.85489929312945,3.95098729713159
"clang","lat","shuffled","original fusion vs binary search",65536,1.33421113832879,1.28435452623283,1.40259876907796
"gcc","lat","shuffled","original fusion vs binary search",65536,1.95850325735713,1.95000695507025,1.98926102741606
"clang","tput","shuffled","original fusion vs binary search",65536,1.23823291202059,1.22062299834905,1.24101160348931
"gcc","tput","shuffled","original fusion vs binary search",65536,4.04360373107929,4.01719686313802,4.09493469103837
"gcc","lat","blocked","original fusion vs branch-free B-tree",65536,1.95529025951789,1.94708318575057,1.95731961243395
"gcc","tput","blocked","original fusion vs branch-free B-tree",65536,3.51579901346343,3.51117826692621,3.51998487630982
"clang","lat","shuffled","original fusion vs branch-free B-tree",65536,1.76158045411671,1.74021816890597,1.77308867296056
"gcc","lat","shuffled","original fusion vs branch-free B-tree",65536,1.93869552388161,1.83709409333852,1.94981501334172
"clang","tput","shuffled","original fusion vs branch-free B-tree",65536,3.51952292084017,3.45990110997414,3.53384415853086
"gcc","tput","shuffled","original fusion vs branch-free B-tree",65536,3.20177494729704,3.1586414819921,3.30631881525627
"gcc","lat","blocked","branch-free rank vs original rank",131072,1.06848913370679,1.05990108093965,1.06996393862181
"gcc","tput","blocked","branch-free rank vs original rank",131072,1.04755157428993,1.04119609891703,1.05182430052311
"clang","lat","shuffled","branch-free rank vs original rank",131072,1.01011556398663,0.992715414957094,1.01264067441874
"gcc","lat","shuffled","branch-free rank vs original rank",131072,1.06008417554966,1.04205974041516,1.06515936927064
"clang","tput","shuffled","branch-free rank vs original rank",131072,0.974258453237074,0.966205484539854,1.00698872834267
"gcc","tput","shuffled","branch-free rank vs original rank",131072,1.05499072468096,1.00796951985899,1.05830718698258
"gcc","lat","blocked","compact 128-B node vs 184-B node",131072,0.931229886946102,0.930292277788167,0.936196643791794
"gcc","tput","blocked","compact 128-B node vs 184-B node",131072,0.936974801059835,0.930246460790409,0.939346941333966
"clang","lat","shuffled","compact 128-B node vs 184-B node",131072,0.88645937941754,0.882405036105793,0.891929398653421
"gcc","lat","shuffled","compact 128-B node vs 184-B node",131072,0.914336266656907,0.913752049496059,0.917694000882273
"clang","tput","shuffled","compact 128-B node vs 184-B node",131072,0.894645504569303,0.891914973927483,0.902183417360454
"gcc","tput","shuffled","compact 128-B node vs 184-B node",131072,0.97312404809215,0.945570833925921,0.982579889214589
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",131072,1.92655407013979,1.92564655886818,1.93754074890608
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",131072,2.90480159499349,2.88071963194397,2.90506055007648
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.50468976872989,1.48999209775135,1.55186113640956
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.60541218271796,1.54148112057429,1.6068056480575
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,2.61133582316497,2.57620007207419,2.62200855502608
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,2.53818132245495,2.46575287762085,2.59669124654754
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.99047595706093,1.96631911501482,1.99671184181293
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.96455567940014,2.76050447940288,3.01864632179503
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.65748027369463,1.64686706407987,1.67686703020397
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.72103785651401,1.67003178144688,1.73185401406629
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.37640853430444,2.34280911989167,2.44745343618136
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.22776000183025,2.20859962747808,2.28677181770023
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,0.979359839172218,0.97643220974083,0.982224348683523
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,1.03462854040998,0.963120021358102,1.05085583548617
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.9354175613692,0.926363579680994,0.963604265145167
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.954000438289835,0.909941790379593,0.959156424432949
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.895816672783584,0.8815566099334,0.927311275506498
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.910620512635561,0.880558889684597,0.910686944369477
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",131072,2.02687075287175,2.01911831977565,2.03410085403024
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",131072,3.20783286095685,2.98252008514729,3.24962755794312
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.67686703020397,1.65748027369463,1.70329415622226
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.73357237597667,1.67738412042737,1.76075658956885
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,2.58364789313722,2.55801972479426,2.71496860546239
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,2.40503111145611,2.2335504276593,2.500711981851
"gcc","lat","blocked","original fusion vs binary search",131072,2.04037141561167,2.03227543493536,2.04203335258922
"gcc","tput","blocked","original fusion vs binary search",131072,4.06677171185877,4.03859350156337,4.08586075130508
"clang","lat","shuffled","original fusion vs binary search",131072,2.04639170921693,1.89750128423765,2.06815126131703
"gcc","lat","shuffled","original fusion vs binary search",131072,2.52266782116548,2.50346037753144,2.61506637220305
"clang","tput","shuffled","original fusion vs binary search",131072,1.93835784934411,1.77166921212664,1.94482833068312
"gcc","tput","shuffled","original fusion vs binary search",131072,4.96292443082624,4.90185369369869,5.25967046555931
"gcc","lat","blocked","original fusion vs branch-free B-tree",131072,1.83904323147995,1.82015160906745,1.84745142907366
"gcc","tput","blocked","original fusion vs branch-free B-tree",131072,2.73769799581306,2.72620875593786,2.76060672284283
"clang","lat","shuffled","original fusion vs branch-free B-tree",131072,1.69681332285789,1.6910415791559,1.69886918704845
"gcc","lat","shuffled","original fusion vs branch-free B-tree",131072,1.71799134603719,1.70596716174257,1.73444255506477
"clang","tput","shuffled","original fusion vs branch-free B-tree",131072,2.9078313253012,2.86386320341913,2.92604231106829
"gcc","tput","shuffled","original fusion vs branch-free B-tree",131072,2.51645956624841,2.49539811549433,2.54567783910231
"gcc","lat","blocked","branch-free rank vs original rank",262144,1.0648091544252,1.06421929959078,1.06901356874445
"gcc","tput","blocked","branch-free rank vs original rank",262144,1.00053588228395,0.997352867501202,1.00764962383903
"clang","lat","shuffled","branch-free rank vs original rank",262144,1.01788616045529,1.00526515592833,1.03026926463963
"gcc","lat","shuffled","branch-free rank vs original rank",262144,1.05783734212496,1.03166475544698,1.06125792462042
"clang","tput","shuffled","branch-free rank vs original rank",262144,0.994143283451147,0.982606125213554,0.9966799810148
"gcc","tput","shuffled","branch-free rank vs original rank",262144,0.997395098693251,0.991567872948268,1.0010028172198
"gcc","lat","blocked","compact 128-B node vs 184-B node",262144,0.92394282679349,0.922076210269473,0.926805823950106
"gcc","tput","blocked","compact 128-B node vs 184-B node",262144,0.943782413315594,0.935873161458017,0.951326516070177
"clang","lat","shuffled","compact 128-B node vs 184-B node",262144,0.889662033345274,0.88743295377077,0.889886673965088
